"year","genus","species","weight","plot_type"
2001,"Neotoma","albigula",146,"Long-term Krat Exclosure"
2001,"Neotoma","albigula",127,"Control"
2001,"Neotoma","albigula",156,"Control"
2001,"Neotoma","albigula",158,"Control"
2002,"Neotoma","albigula",120,"Control"
2002,"Neotoma","albigula",136,"Control"
2002,"Neotoma","albigula",139,"Control"
2002,"Neotoma","albigula",149,"Control"
2002,"Neotoma","albigula",188,"Control"
2002,"Neotoma","albigula",190,"Control"
2002,"Neotoma","albigula",196,"Control"
2002,"Neotoma","albigula",226,"Control"
2002,"Neotoma","albigula",238,"Control"
2002,"Neotoma","albigula",248,"Control"
2002,"Neotoma","albigula",164,"Control"
2002,"Neotoma","albigula",188,"Control"
2002,"Neotoma","albigula",200,"Control"
2002,"Neotoma","albigula",200,"Control"
2002,"Neotoma","albigula",210,"Control"
2002,"Neotoma","albigula",212,"Control"
2002,"Neotoma","albigula",203,"Control"
2002,"Neotoma","albigula",222,"Control"
2002,"Neotoma","albigula",154,"Control"
2002,"Neotoma","albigula",162,"Control"
2002,"Neotoma","albigula",169,"Control"
2002,"Neotoma","albigula",174,"Control"
2002,"Neotoma","albigula",200,"Control"
2002,"Neotoma","albigula",168,"Long-term Krat Exclosure"
1977,"Onychomys","leucogaster",21,"Control"
1977,"Onychomys","leucogaster",23,"Control"
1978,"Onychomys","leucogaster",32,"Control"
1978,"Onychomys","leucogaster",38,"Control"
1978,"Onychomys","leucogaster",28,"Control"
1978,"Onychomys","leucogaster",30,"Control"
1978,"Onychomys","leucogaster",28,"Control"
1978,"Onychomys","leucogaster",33,"Control"
1978,"Onychomys","leucogaster",28,"Control"
1978,"Onychomys","leucogaster",29,"Control"
1978,"Onychomys","leucogaster",29,"Control"
1978,"Onychomys","leucogaster",30,"Control"
1978,"Onychomys","leucogaster",32,"Control"
1978,"Onychomys","leucogaster",33,"Control"
1978,"Onychomys","leucogaster",35,"Control"
1978,"Onychomys","leucogaster",20,"Long-term Krat Exclosure"
1978,"Onychomys","leucogaster",24,"Long-term Krat Exclosure"
1978,"Onychomys","leucogaster",29,"Long-term Krat Exclosure"
1978,"Onychomys","leucogaster",30,"Long-term Krat Exclosure"
1978,"Onychomys","leucogaster",27,"Control"
1978,"Onychomys","leucogaster",28,"Control"
1978,"Onychomys","leucogaster",32,"Control"
1978,"Onychomys","leucogaster",33,"Control"
1979,"Onychomys","leucogaster",30,"Control"
1979,"Onychomys","leucogaster",31,"Control"
1979,"Onychomys","leucogaster",34,"Control"
1979,"Onychomys","leucogaster",35,"Control"
1979,"Onychomys","leucogaster",36,"Control"
1979,"Onychomys","leucogaster",39,"Control"
1979,"Onychomys","leucogaster",21,"Long-term Krat Exclosure"
1979,"Onychomys","leucogaster",31,"Long-term Krat Exclosure"
1979,"Onychomys","leucogaster",32,"Long-term Krat Exclosure"
1979,"Onychomys","leucogaster",34,"Long-term Krat Exclosure"
1979,"Onychomys","leucogaster",35,"Long-term Krat Exclosure"
1979,"Onychomys","leucogaster",36,"Long-term Krat Exclosure"
1979,"Onychomys","leucogaster",46,"Long-term Krat Exclosure"
1979,"Onychomys","leucogaster",32,"Control"
1979,"Onychomys","leucogaster",35,"Control"
1979,"Onychomys","leucogaster",36,"Control"
1979,"Onychomys","leucogaster",36,"Control"
1979,"Onychomys","leucogaster",19,"Control"
1979,"Onychomys","leucogaster",27,"Control"
1979,"Onychomys","leucogaster",35,"Control"
1979,"Onychomys","leucogaster",36,"Control"
1979,"Onychomys","leucogaster",29,"Control"
1979,"Onychomys","leucogaster",24,"Control"
1979,"Onychomys","leucogaster",31,"Control"
1979,"Onychomys","leucogaster",35,"Control"
1979,"Onychomys","leucogaster",29,"Control"
1979,"Onychomys","leucogaster",27,"Long-term Krat Exclosure"
1979,"Onychomys","leucogaster",35,"Control"
1979,"Onychomys","leucogaster",40,"Control"
1980,"Onychomys","leucogaster",34,"Control"
1980,"Onychomys","leucogaster",36,"Control"
1980,"Onychomys","leucogaster",37,"Control"
1980,"Onychomys","leucogaster",38,"Control"
1980,"Onychomys","leucogaster",38,"Control"
1980,"Onychomys","leucogaster",39,"Control"
1980,"Onychomys","leucogaster",39,"Control"
1980,"Onychomys","leucogaster",40,"Control"
1980,"Onychomys","leucogaster",41,"Control"
1980,"Onychomys","leucogaster",36,"Long-term Krat Exclosure"
1980,"Onychomys","leucogaster",15,"Control"
1980,"Onychomys","leucogaster",17,"Control"
1980,"Onychomys","leucogaster",31,"Control"
1980,"Onychomys","leucogaster",32,"Control"
1980,"Onychomys","leucogaster",32,"Control"
1980,"Onychomys","leucogaster",33,"Control"
1980,"Onychomys","leucogaster",35,"Control"
1980,"Onychomys","leucogaster",36,"Control"
1980,"Onychomys","leucogaster",42,"Control"
1980,"Onychomys","leucogaster",15,"Control"
1980,"Onychomys","leucogaster",18,"Control"
1980,"Onychomys","leucogaster",18,"Control"
1980,"Onychomys","leucogaster",24,"Control"
1980,"Onychomys","leucogaster",34,"Control"
1980,"Onychomys","leucogaster",35,"Control"
1980,"Onychomys","leucogaster",35,"Control"
1980,"Onychomys","leucogaster",35,"Control"
1980,"Onychomys","leucogaster",38,"Control"
1980,"Onychomys","leucogaster",39,"Control"
1980,"Onychomys","leucogaster",23,"Control"
1980,"Onychomys","leucogaster",29,"Control"
1980,"Onychomys","leucogaster",32,"Control"
1980,"Onychomys","leucogaster",33,"Control"
1980,"Onychomys","leucogaster",38,"Control"
1980,"Onychomys","leucogaster",39,"Long-term Krat Exclosure"
1980,"Onychomys","leucogaster",27,"Control"
1980,"Onychomys","leucogaster",31,"Control"
1980,"Onychomys","leucogaster",32,"Control"
1980,"Onychomys","leucogaster",33,"Control"
1980,"Onychomys","leucogaster",33,"Control"
1980,"Onychomys","leucogaster",34,"Control"
1980,"Onychomys","leucogaster",35,"Control"
1980,"Onychomys","leucogaster",35,"Control"
1980,"Onychomys","leucogaster",35,"Control"
1980,"Onychomys","leucogaster",36,"Control"
1980,"Onychomys","leucogaster",37,"Control"
1980,"Onychomys","leucogaster",40,"Control"
1980,"Onychomys","leucogaster",36,"Control"
1981,"Onychomys","leucogaster",34,"Control"
1981,"Onychomys","leucogaster",34,"Control"
1981,"Onychomys","leucogaster",38,"Control"
1981,"Onychomys","leucogaster",39,"Control"
1981,"Onychomys","leucogaster",41,"Control"
1981,"Onychomys","leucogaster",30,"Control"
1981,"Onychomys","leucogaster",31,"Control"
1981,"Onychomys","leucogaster",28,"Control"
1981,"Onychomys","leucogaster",34,"Control"
1981,"Onychomys","leucogaster",35,"Control"
1981,"Onychomys","leucogaster",37,"Control"
1981,"Onychomys","leucogaster",39,"Control"
1981,"Onychomys","leucogaster",42,"Control"
1981,"Onychomys","leucogaster",25,"Control"
1981,"Onychomys","leucogaster",26,"Control"
1981,"Onychomys","leucogaster",34,"Control"
1981,"Onychomys","leucogaster",36,"Control"
1981,"Onychomys","leucogaster",36,"Control"
1981,"Onychomys","leucogaster",38,"Control"
1981,"Onychomys","leucogaster",39,"Control"
1981,"Onychomys","leucogaster",30,"Long-term Krat Exclosure"
1981,"Onychomys","leucogaster",32,"Long-term Krat Exclosure"
1981,"Onychomys","leucogaster",39,"Long-term Krat Exclosure"
1981,"Onychomys","leucogaster",34,"Control"
1981,"Onychomys","leucogaster",34,"Control"
1981,"Onychomys","leucogaster",40,"Control"
1981,"Onychomys","leucogaster",23,"Long-term Krat Exclosure"
1981,"Onychomys","leucogaster",26,"Long-term Krat Exclosure"
1981,"Onychomys","leucogaster",24,"Control"
1981,"Onychomys","leucogaster",24,"Control"
1982,"Onychomys","leucogaster",27,"Control"
1982,"Onychomys","leucogaster",27,"Control"
1982,"Onychomys","leucogaster",33,"Control"
1982,"Onychomys","leucogaster",42,"Control"
1982,"Onychomys","leucogaster",43,"Control"
1982,"Onychomys","leucogaster",32,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",36,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",42,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",48,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",26,"Control"
1982,"Onychomys","leucogaster",32,"Control"
1982,"Onychomys","leucogaster",43,"Control"
1982,"Onychomys","leucogaster",44,"Control"
1982,"Onychomys","leucogaster",48,"Control"
1982,"Onychomys","leucogaster",56,"Control"
1982,"Onychomys","leucogaster",31,"Control"
1982,"Onychomys","leucogaster",34,"Control"
1982,"Onychomys","leucogaster",35,"Control"
1982,"Onychomys","leucogaster",45,"Control"
1982,"Onychomys","leucogaster",32,"Control"
1982,"Onychomys","leucogaster",37,"Control"
1982,"Onychomys","leucogaster",38,"Control"
1982,"Onychomys","leucogaster",24,"Control"
1982,"Onychomys","leucogaster",34,"Control"
1982,"Onychomys","leucogaster",39,"Control"
1982,"Onychomys","leucogaster",11,"Control"
1982,"Onychomys","leucogaster",15,"Control"
1982,"Onychomys","leucogaster",26,"Control"
1982,"Onychomys","leucogaster",28,"Control"
1982,"Onychomys","leucogaster",29,"Control"
1982,"Onychomys","leucogaster",30,"Control"
1982,"Onychomys","leucogaster",34,"Control"
1982,"Onychomys","leucogaster",34,"Control"
1982,"Onychomys","leucogaster",35,"Control"
1982,"Onychomys","leucogaster",36,"Control"
1982,"Onychomys","leucogaster",36,"Control"
1982,"Onychomys","leucogaster",36,"Control"
1982,"Onychomys","leucogaster",38,"Control"
1982,"Onychomys","leucogaster",39,"Control"
1982,"Onychomys","leucogaster",40,"Control"
1982,"Onychomys","leucogaster",40,"Control"
1982,"Onychomys","leucogaster",40,"Control"
1982,"Onychomys","leucogaster",41,"Control"
1982,"Onychomys","leucogaster",43,"Control"
1982,"Onychomys","leucogaster",44,"Control"
1982,"Onychomys","leucogaster",46,"Control"
1982,"Onychomys","leucogaster",29,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",36,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",42,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",25,"Control"
1982,"Onychomys","leucogaster",39,"Control"
1982,"Onychomys","leucogaster",39,"Control"
1982,"Onychomys","leucogaster",31,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",36,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",20,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",37,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",44,"Long-term Krat Exclosure"
1982,"Onychomys","leucogaster",26,"Control"
1982,"Onychomys","leucogaster",31,"Control"
1983,"Onychomys","leucogaster",26,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",27,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",31,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",31,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",32,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",33,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",37,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",49,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",30,"Control"
1983,"Onychomys","leucogaster",31,"Control"
1983,"Onychomys","leucogaster",34,"Control"
1983,"Onychomys","leucogaster",36,"Control"
1983,"Onychomys","leucogaster",28,"Control"
1983,"Onychomys","leucogaster",29,"Control"
1983,"Onychomys","leucogaster",31,"Control"
1983,"Onychomys","leucogaster",33,"Control"
1983,"Onychomys","leucogaster",34,"Control"
1983,"Onychomys","leucogaster",36,"Control"
1983,"Onychomys","leucogaster",32,"Control"
1983,"Onychomys","leucogaster",37,"Control"
1983,"Onychomys","leucogaster",38,"Control"
1983,"Onychomys","leucogaster",40,"Control"
1983,"Onychomys","leucogaster",46,"Control"
1983,"Onychomys","leucogaster",32,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",33,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",34,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",34,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",45,"Long-term Krat Exclosure"
1983,"Onychomys","leucogaster",36,"Control"
1984,"Onychomys","leucogaster",28,"Control"
1984,"Onychomys","leucogaster",16,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",18,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",21,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",24,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",33,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",34,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",34,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",35,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",36,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",37,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",38,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",39,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",40,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",41,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",42,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",43,"Long-term Krat Exclosure"
1984,"Onychomys","leucogaster",20,"Control"
1984,"Onychomys","leucogaster",35,"Control"
1984,"Onychomys","leucogaster",38,"Control"
1984,"Onychomys","leucogaster",35,"Control"
1984,"Onychomys","leucogaster",38,"Control"
1984,"Onychomys","leucogaster",19,"Control"
1984,"Onychomys","leucogaster",26,"Control"
1984,"Onychomys","leucogaster",32,"Control"
1984,"Onychomys","leucogaster",26,"Control"
1984,"Onychomys","leucogaster",28,"Control"
1984,"Onychomys","leucogaster",28,"Control"
1984,"Onychomys","leucogaster",30,"Control"
1984,"Onychomys","leucogaster",34,"Control"
1984,"Onychomys","leucogaster",18,"Control"
1984,"Onychomys","leucogaster",28,"Control"
1984,"Onychomys","leucogaster",30,"Control"
1984,"Onychomys","leucogaster",36,"Control"
1984,"Onychomys","leucogaster",38,"Control"
1984,"Onychomys","leucogaster",38,"Control"
1984,"Onychomys","leucogaster",43,"Control"
1984,"Onychomys","leucogaster",43,"Control"
1984,"Onychomys","leucogaster",46,"Control"
1984,"Onychomys","leucogaster",28,"Control"
1985,"Onychomys","leucogaster",25,"Control"
1985,"Onychomys","leucogaster",26,"Control"
1985,"Onychomys","leucogaster",32,"Control"
1985,"Onychomys","leucogaster",33,"Control"
1985,"Onychomys","leucogaster",35,"Control"
1985,"Onychomys","leucogaster",37,"Control"
1985,"Onychomys","leucogaster",28,"Long-term Krat Exclosure"
1985,"Onychomys","leucogaster",29,"Long-term Krat Exclosure"
1985,"Onychomys","leucogaster",32,"Long-term Krat Exclosure"
1985,"Onychomys","leucogaster",32,"Long-term Krat Exclosure"
1985,"Onychomys","leucogaster",26,"Control"
1985,"Onychomys","leucogaster",28,"Control"
1985,"Onychomys","leucogaster",30,"Control"
1985,"Onychomys","leucogaster",30,"Control"
1985,"Onychomys","leucogaster",34,"Control"
1985,"Onychomys","leucogaster",36,"Control"
1985,"Onychomys","leucogaster",37,"Control"
1985,"Onychomys","leucogaster",40,"Control"
1985,"Onychomys","leucogaster",35,"Control"
1985,"Onychomys","leucogaster",35,"Control"
1985,"Onychomys","leucogaster",24,"Control"
1985,"Onychomys","leucogaster",25,"Control"
1985,"Onychomys","leucogaster",33,"Control"
1985,"Onychomys","leucogaster",33,"Control"
1985,"Onychomys","leucogaster",37,"Control"
1985,"Onychomys","leucogaster",24,"Control"
1985,"Onychomys","leucogaster",30,"Control"
1985,"Onychomys","leucogaster",34,"Control"
1985,"Onychomys","leucogaster",38,"Control"
1985,"Onychomys","leucogaster",45,"Control"
1985,"Onychomys","leucogaster",20,"Control"
1985,"Onychomys","leucogaster",27,"Control"
1985,"Onychomys","leucogaster",28,"Control"
1985,"Onychomys","leucogaster",32,"Control"
1985,"Onychomys","leucogaster",32,"Control"
1985,"Onychomys","leucogaster",34,"Control"
1985,"Onychomys","leucogaster",34,"Control"
1985,"Onychomys","leucogaster",34,"Control"
1985,"Onychomys","leucogaster",35,"Control"
1985,"Onychomys","leucogaster",35,"Control"
1985,"Onychomys","leucogaster",35,"Control"
1985,"Onychomys","leucogaster",35,"Control"
1985,"Onychomys","leucogaster",37,"Control"
1985,"Onychomys","leucogaster",38,"Control"
1985,"Onychomys","leucogaster",39,"Control"
1985,"Onychomys","leucogaster",42,"Control"
1985,"Onychomys","leucogaster",45,"Control"
1985,"Onychomys","leucogaster",56,"Control"
1985,"Onychomys","leucogaster",18,"Control"
1985,"Onychomys","leucogaster",28,"Long-term Krat Exclosure"
1985,"Onychomys","leucogaster",30,"Long-term Krat Exclosure"
1985,"Onychomys","leucogaster",36,"Long-term Krat Exclosure"
1985,"Onychomys","leucogaster",30,"Control"
1985,"Onychomys","leucogaster",44,"Control"
1986,"Onychomys","leucogaster",29,"Control"
1986,"Onychomys","leucogaster",24,"Long-term Krat Exclosure"
1986,"Onychomys","leucogaster",26,"Long-term Krat Exclosure"
1986,"Onychomys","leucogaster",29,"Long-term Krat Exclosure"
1986,"Onychomys","leucogaster",30,"Long-term Krat Exclosure"
1986,"Onychomys","leucogaster",32,"Long-term Krat Exclosure"
1986,"Onychomys","leucogaster",28,"Control"
1986,"Onychomys","leucogaster",32,"Control"
1986,"Onychomys","leucogaster",34,"Control"
1986,"Onychomys","leucogaster",34,"Control"
1986,"Onychomys","leucogaster",35,"Control"
1986,"Onychomys","leucogaster",38,"Control"
1986,"Onychomys","leucogaster",41,"Control"
1986,"Onychomys","leucogaster",20,"Control"
1986,"Onychomys","leucogaster",22,"Control"
1986,"Onychomys","leucogaster",14,"Control"
1986,"Onychomys","leucogaster",28,"Control"
1986,"Onychomys","leucogaster",25,"Control"
1986,"Onychomys","leucogaster",26,"Control"
1986,"Onychomys","leucogaster",26,"Control"
1986,"Onychomys","leucogaster",27,"Control"
1986,"Onychomys","leucogaster",27,"Control"
1986,"Onychomys","leucogaster",27,"Control"
1986,"Onychomys","leucogaster",29,"Control"
1986,"Onychomys","leucogaster",30,"Control"
1986,"Onychomys","leucogaster",35,"Control"
1986,"Onychomys","leucogaster",35,"Control"
1986,"Onychomys","leucogaster",36,"Control"
1986,"Onychomys","leucogaster",36,"Control"
1986,"Onychomys","leucogaster",37,"Control"
1986,"Onychomys","leucogaster",38,"Control"
1986,"Onychomys","leucogaster",34,"Control"
1986,"Onychomys","leucogaster",42,"Control"
1987,"Onychomys","leucogaster",25,"Control"
1987,"Onychomys","leucogaster",27,"Control"
1987,"Onychomys","leucogaster",29,"Control"
1987,"Onychomys","leucogaster",30,"Control"
1987,"Onychomys","leucogaster",30,"Control"
1987,"Onychomys","leucogaster",32,"Control"
1987,"Onychomys","leucogaster",32,"Control"
1987,"Onychomys","leucogaster",32,"Control"
1987,"Onychomys","leucogaster",33,"Control"
1987,"Onychomys","leucogaster",30,"Long-term Krat Exclosure"
1987,"Onychomys","leucogaster",27,"Control"
1987,"Onychomys","leucogaster",28,"Control"
1987,"Onychomys","leucogaster",29,"Control"
1987,"Onychomys","leucogaster",29,"Control"
1987,"Onychomys","leucogaster",31,"Control"
1987,"Onychomys","leucogaster",33,"Control"
1987,"Onychomys","leucogaster",33,"Control"
1987,"Onychomys","leucogaster",35,"Control"
1987,"Onychomys","leucogaster",36,"Control"
1987,"Onychomys","leucogaster",38,"Control"
1987,"Onychomys","leucogaster",39,"Control"
1987,"Onychomys","leucogaster",26,"Control"
1987,"Onychomys","leucogaster",29,"Control"
1987,"Onychomys","leucogaster",30,"Control"
1987,"Onychomys","leucogaster",36,"Control"
1987,"Onychomys","leucogaster",25,"Control"
1987,"Onychomys","leucogaster",25,"Control"
1987,"Onychomys","leucogaster",26,"Control"
